Mouse,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72,Bin73,Bin74,Bin75,Bin76,Bin77,Bin78,Bin79,Bin80,Bin81,Bin82,Bin83,Bin84,Bin85,Bin86,Bin87,Bin88,Bin89,Bin90,Bin91,Bin92,Bin93,Bin94,Bin95,Bin96,Bin97,Bin98,Bin99,Bin100,Bin101,Bin102,Bin103,Bin104,Bin105,Bin106,Bin107,Bin108,Bin109,Bin110,Bin111,Bin112,Bin113,Bin114,Bin115,Bin116,Bin117,Bin118,Bin119,Bin120,Bin121,Bin122,Bin123,Bin124,Bin125,Bin126,Bin127,Bin128,Bin129,Bin130,Bin131,Bin132,Bin133,Bin134,Bin135,Bin136,Bin137,Bin138,Bin139,Bin140,Bin141,Bin142,Bin143,Bin144,Bin145,Bin146,Bin147,Bin148,Bin149,Bin150,Bin151,Bin152,Bin153,Bin154,Bin155,Bin156,Bin157,Bin158,Bin159,Bin160,Bin161,Bin162,Bin163,Bin164,Bin165,Bin166,Bin167,Bin168,Bin169,Bin170,Bin171,Bin172,Bin173,Bin174,Bin175,Bin176,Bin177,Bin178,Bin179,Bin180,Bin181,Bin182,Bin183,Bin184,Bin185,Bin186,Bin187,Bin188,Bin189,Bin190,Bin191,Bin192,Bin193,Bin194,Bin195,Bin196,Bin197,Bin198,Bin199,Bin200,Bin201,Bin202,Bin203,Bin204,Bin205,Bin206,Bin207,Bin208,Bin209,Bin210,Bin211,Bin212,Bin213,Bin214,Bin215,Bin216,Bin217,Bin218,Bin219,Bin220,Bin221,Bin222
3079,22.963258,1.715901,0,0,0,1.285667,47.73563,6.064907,0,0,0,54.337005,0,19.059357,18.225513,0,16.27415,3.197953,18.973174,0,0,0,0,34.910533,15.673444,8.558704,0,0,12.40648,0,0,23.104692,14.265322,0,0,0.233352,6.192595,21.738845,18.360051,9.77741,18.729195,10.877304,0,0,0,3.11019,8.485628,0,0,15.683816,8.136472,0,10.768299,14.205323,32.326348,4.920567,25.376147,9.823131,17.974704,10.890888,5.023631,52.511539,52.330193,27.309331,39.603457,20.039032,52.20947,31.374573,23.889753,5.26355,65.512541,7.710641,77.402266,2.263926,23.782808,26.162657,38.352408,12.378341,24.616526,44.693598,24.789796,1.055948,10.54281,40.173253,43.585299,18.562649,54.091064,1.592272,40.684489,8.07048,33.599939,24.255254,35.635462,6.03555,21.612355,19.724753,30.226178,29.07615,61.158481,16.191832,6.832604,22.288785,36.58732,47.338563,38.836843,26.517634,50.758273,31.696122,10.905198,16.738018,21.916633,0.180457,7.393411,1.941794,1.508636,66.184509,31.660481,26.900348,22.555926,9.101871,28.948588,5.751269,25.516616,0.359759,54.537865,57.53155,9.310336,24.691072,5.459061,20.81154,48.670819,32.743134,64.683534,1.767317,2.096072,5.572026,40.256113,0.075409,20.504395,43.421597,47.73137,0.314893,6.459257,21.673645,0.652997,4.159693,7.143676,21.687166,0.180186,16.356761,7.14201,23.65927,0.407342,34.236185,10.902385,0.061945,40.858802,13.055112,33.781351,0.353036,5.007032,19.634376,47.936739,24.271408,0.646293,0,0,20.117607,7.349516,24.264714,0,20.89882,43.539608,0,17.056187,14.14229,31.039791,10.617812,3.763721,9.174467,0,0,17.749915,0.598221,30.729608,14.14092,7.273173,11.971197,0.73026,0,0.353725,8.846363,3.757174,2.598191,0.254602,17.790875,0,14.380255,0.371925,30.31457,0.043374,0,15.301978,5.494753,36.17277,0.006517,0,0,27.393673,49.207774,40.699637,28.489099,0,0,14.293782,21.01787,0,0,0,0,33.019517,4.894743
3081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.39534,0,0,4.888978,13.284954,0,26.775505,15.660026,2.28355,9.608341,11.208813,22.478464,0,16.663345,23.864484,11.420987,17.703156,27.004721,9.199129,18.001122,14.888349,9.59578,0,25.730869,5.967509,12.482143,15.985198,0.429074,22.251218,3.578338,17.679241,16.610379,9.515023,15.120096,5.223361,23.388266,56.076506,8.97859,13.273606,46.165765,15.852047,8.260379,34.756414,43.657057,39.622155,63.551177,40.078742,19.528473,13.373754,70.265295,2.287148,35.503988,9.708382,24.091038,15.242193,0.169062,3.385011,7.557203,14.242089,16.083339,10.242475,12.556166,34.671487,31.740963,21.595726,48.32178,1.964461,16.077999,26.210136,6.329474,15.353268,6.082593,16.875177,2.231161,18.301428,44.252019,56.00946,49.872883,33.120658,35.887723,28.508999,28.787009,5.699786,0.952074,48.218686,46.142868,36.99781,67.226783,6.466999,33.190135,10.645096,24.979998,15.320923,29.558191,79.646111,59.810811,47.467712,34.493387,32.937164,33.949204,28.618823,22.386698,40.237692,13.066998,7.482512,7.449848,9.297143,0.671878,20.30102,4.03468,20.281104,26.947581,30.364638,38.291692,21.862906,23.075954,14.104081,52.026674,11.13458,30.805623,12.079773,0.480171,17.352067,6.811596,9.117464,9.614431,0.717742,23.294777,0,36.494164,23.420974,1.217155,27.471012,5.473804,0,14.902787,11.908347,0,13.584519,23.071882,29.347727,8.757481,38.107172,7.818072,0,2.783504,9.809572,22.718941,26.53645,23.298911,0.747419,2.649502,57.020926,39.047511,24.717726,21.149807,14.692267,16.081581,31.124209,37.512293,41.953548,1.483379,7.687086,6.410109,0,0.961285,0,0,0,0,0,19.952043,5.065871,15.477727,66.733362,27.765044,39.892592,13.621977,28.215958,24.663276,12.44736,0.751406,0.200506,0,0,0,0,0,24.158863,16.099049,13.231881,3.609646,0.107106,0.378987,1.139765,22.182539,14.124023,6.094944,23.698538,0,0.069485,0,0,0,0,0,3.466492,38.673251
3083,0,59.159069,26.500981,0,0,0,0,59.286522,11.256186,24.120293,0,49.213598,0,37.562845,42.832008,4.109048,0,0,0,0,4.151519,29.879231,0.249643,15.315548,39.524418,17.451063,0,6.790646,45.927909,0,20.88156,10.103264,20.496376,0,0,12.297251,0,21.892627,19.436164,0,14.440477,23.323952,12.1877,30.339127,21.143243,12.98378,11.683835,9.192842,30.314104,0,9.122685,1.348621,5.886293,30.468066,29.367838,24.98814,31.502163,15.007862,36.510135,8.244659,23.142925,8.514809,7.644288,0.258181,38.940826,15.324951,7.257194,0.103314,6.453108,40.682131,11.571235,12.107877,37.044596,26.889224,27.839154,15.784763,8.433676,16.053674,9.970826,0.07963,15.296814,29.061252,43.309462,5.759255,31.469035,22.928199,12.628549,9.551292,5.632141,14.982464,0,7.184568,29.781435,39.271376,22.783305,26.964469,26.371298,11.1033,17.938529,17.148233,7.774378,35.129748,45.518274,61.264623,36.546784,9.490654,15.713288,18.421698,7.293564,26.660215,28.439996,16.912559,32.596186,16.005474,43.482756,12.617709,17.814075,6.836165,9.541035,18.357514,31.676848,13.887962,28.284415,7.225588,14.420666,0,11.730035,0,16.260491,3.687049,8.186544,36.88375,10.350075,27.333335,24.720413,37.657219,8.380106,0.478414,7.432892,0,0,13.378517,0,19.319448,0.010351,20.568482,6.321923,12.689418,39.184662,0,13.606533,17.004653,2.184599,8.154965,11.799734,0,0,0,13.225152,15.842289,10.482671,11.491554,5.611966,0,10.477524,34.072174,8.862556,5.529379,32.147182,0,4.871017,25.324155,13.721658,9.369088,5.125676,15.341967,5.390203,15.68377,0,0,0,0,0,0,0,15.016632,8.844366,30.115446,20.424208,0.470989,0,19.29846,1.952086,8.54947,11.276727,0,7.351021,3.891603,17.080061,3.486476,14.121407,9.634525,1.369143,0.323697,9.325221,6.588424,0,0,12.651669,1.580658,10.985153,2.881217,0,0,1.327319,26.696428,30.032088,6.807857,0.577904,15.797471,0,0
3084,132.488081,0,0,0,48.20074,0,0,0,68.076113,7.924773,0,0,0,0,44.547622,51.636815,36.011788,43.684783,0,26.737031,0,15.872894,0,21.412227,0,0,30.478618,0.123046,31.257505,9.890226,0,29.088018,30.016465,15.322981,21.501871,1.11316,51.104122,5.000276,18.493947,0,36.166141,40.359151,17.100368,14.346197,0,0,22.559228,12.152229,7.093287,0,0.188179,20.747,15.061053,19.577518,10.147936,0.993269,42.106676,23.593169,10.683914,49.060386,38.463392,14.835295,1.015729,0.618314,37.164685,0.299502,35.149101,0.607892,6.233511,3.95919,61.973732,62.547863,0.716149,16.368893,0.252351,62.246114,11.255114,20.549139,9.183485,27.745648,24.763403,25.890928,17.665663,33.255447,0.827333,39.253545,0.24595,34.624673,27.753399,34.532627,11.070047,24.699488,46.153879,42.102655,5.945835,15.448507,56.935191,27.626643,37.970277,12.632544,17.662763,6.74306,27.546066,24.721722,30.238776,7.576042,0,0.332844,20.87486,0,0,46.637577,50.687517,29.061606,37.514911,6.365856,6.834353,65.522618,0.483019,22.033583,9.417199,22.194346,16.569401,9.236907,16.210131,25.785635,6.180059,28.382271,16.15901,18.903514,18.450442,3.300492,31.611775,3.338608,19.654781,51.567713,10.79335,13.813249,12.586281,17.133026,1.838716,10.249753,0.324658,16.301484,0,0,0,0,28.024941,0.08856,18.910965,21.295339,0.912374,0,0,0,0,0,22.429637,13.792232,19.276303,22.531134,55.631873,20.780473,0.064555,0,21.5331,29.053924,14.577528,7.347278,55.262327,0.21045,0,41.508471,49.137702,21.962984,31.939887,27.401086,0,0.165825,1.97451,14.793987,3.035589,0,0,0,0,0,0,4.783138,9.701026,0.020124,0,13.514778,11.88056,17.224064,25.835615,3.32759,24.006627,11.955931,11.568188,16.191729,15.696644,33.658326,0.144472,1.154028,0,10.642879,4.761038,0,16.671847,11.646661,0,16.609478,0,0,0,0,0,0,22.860856,0
3086,0,94.153513,0.187135,32.654351,0,0,0,0,0,0,0,0,0,3.136579,43.175972,0.25243,0,0,6.513663,13.393812,5.059705,2.308259,21.540423,0,0,0,10.419518,1.970218,6.107697,0,15.630782,23.900662,0,9.421209,11.353459,3.386433,8.51379,19.522964,12.051228,0,12.459126,6.347992,20.466201,22.594149,8.393676,0,0,9.863058,16.350254,29.508044,0,20.516297,42.951153,27.135318,11.292524,20.564698,33.068448,23.672042,32.517695,18.645462,18.994335,18.09411,15.471618,28.584435,28.442433,49.718699,47.830783,31.72835,10.539607,28.408416,9.39752,0,36.310593,8.911016,38.20414,47.037533,70.575233,39.553652,13.05477,19.029876,35.235272,16.654274,24.333154,29.239644,4.359984,16.376002,45.183681,50.895374,7.809438,28.787152,21.240931,22.0909,26.515543,37.26401,24.089106,16.126883,32.371395,23.869523,22.795874,31.351626,23.89016,7.688617,0.432364,29.833715,35.991801,40.215967,50.820223,49.986657,24.121025,21.987274,21.568971,19.399368,15.762007,23.4349,29.390443,15.989137,38.870623,41.874423,32.843702,19.545775,20.9253,29.432768,5.574465,2.438958,15.230147,32.156397,0.401445,5.518546,4.478752,0,0,16.983284,12.669046,61.145188,40.631704,29.054032,22.862851,34.373217,28.912116,19.4334,17.318495,8.88271,29.338413,3.861436,5.425456,0.699494,0,18.601568,25.124593,28.275047,16.83124,28.363425,15.129434,20.957577,5.794819,7.191584,17.635953,9.587809,0,30.362885,0,10.988455,18.285184,2.033737,32.995135,29.414616,6.492071,17.862555,21.35931,19.418453,15.139716,34.712452,3.886775,2.081653,7.123177,0,0,0,0,0,0,0,0,0,10.301265,7.913925,13.708201,0.603547,0,0.891878,0.895741,20.957885,28.991248,0,0.093298,0,0,0,0,0,16.766325,3.162449,12.290565,0.740611,25.21707,6.994364,0,0,0,0,0,0,0,0,0,28.502012,0.452745,0.110541,6.063278,11.17176,0,0.100364
3087,0,0,2.409242,13.768866,0,0,0,16.541761,0,0,16.860797,0,19.777284,0,16.423798,0,0,0,0,13.621994,0,15.648888,12.68088,0,14.883933,0,1.245302,1.587483,16.334795,9.594901,3.207535,0,11.912262,0,0.310625,9.290245,4.15852,0,7.979805,13.682054,8.564613,16.981771,2.696241,7.595741,15.497137,0,5.667267,1.041908,0,5.353753,7.254159,9.648567,18.275595,26.711366,8.711368,10.837362,0,13.563615,7.490144,18.758637,24.91454,3.216471,22.276583,9.412616,8.913564,28.158132,11.719206,12.828425,4.861994,11.080698,21.256979,67.871065,3.590598,13.207716,41.604308,8.190877,16.752661,20.836248,22.505479,26.218345,54.44766,11.60538,16.91033,0,6.359517,19.722555,50.06626,8.753945,4.521149,36.031454,37.774234,11.033462,37.618421,5.616729,24.306512,22.814079,26.985835,65.375963,20.999676,12.134874,54.193253,33.494343,26.058408,19.820681,34.600467,37.148779,32.667446,21.916557,29.868858,50.380994,61.592315,37.054907,4.925594,102.986041,16.664666,8.908356,14.308385,28.682978,33.804815,25.724261,33.461109,23.085597,11.666309,8.469259,31.372553,51.928502,27.641179,26.005348,27.782723,8.296037,57.493531,31.037583,3.924381,11.322718,30.845359,19.975459,0,14.431159,0,13.593844,0,3.847735,19.646347,0,26.116611,2.285503,17.849414,48.405084,37.659718,62.099965,22.043038,15.112091,14.928178,15.389114,9.863906,43.23772,4.384085,13.049014,9.209779,9.100388,13.010692,0,10.673854,3.720588,16.30334,13.967685,42.094734,36.667797,56.657184,63.547428,56.211363,35.305748,44.554289,5.545259,9.441686,21.915408,18.578118,12.46945,0,0,20.336561,4.058061,0,0,0,12.244913,26.069016,7.206244,0,26.227608,14.764206,8.86128,15.220859,18.397255,15.539081,0,0,0,0,0.965161,19.967218,0,0.089057,0,13.211522,11.55916,0,13.246745,43.467244,14.049463,12.350094,35.245273,0.48152,0.196721,0,10.466654,0,0,2.054503,0,0,0
3088,0,0,0,0,0,32.805421,26.122104,29.892654,29.594086,50.225919,0.119138,25.000353,47.876888,0,0,0,0,0,22.025444,33.440473,5.23868,8.366253,2.514438,3.814102,9.113104,19.128687,43.36308,0.240268,0.195295,31.03518,6.431327,21.909984,14.496447,10.436696,21.354052,15.334428,20.052308,20.159326,0.090509,6.26727,15.285382,17.130607,0,0.023558,15.109754,1.547508,0,36.305877,9.785686,6.385157,10.415037,9.115487,20.510486,13.62185,22.355383,3.564454,2.977115,15.442409,46.615427,6.056447,44.607863,48.765889,10.204535,34.283199,25.48501,16.650775,12.05427,10.792827,23.58918,14.940895,0.128473,0.577919,5.922884,5.121691,18.278901,22.078083,22.15708,0.447938,18.470867,13.916568,13.961463,31.535907,69.468156,22.003824,14.857709,19.977808,49.109106,19.115177,28.453501,25.001376,3.616912,30.40467,13.838201,4.92437,0.320812,22.002735,25.551776,9.068896,43.395473,22.564807,30.405175,43.36525,10.372046,11.986099,23.967753,60.153066,39.933214,29.998355,18.597806,25.08277,20.310069,13.521093,19.00596,2.071685,0.248174,11.971083,13.249334,12.649732,16.531347,16.197021,22.524871,10.586453,18.119057,11.232083,0.811039,40.925482,13.332654,6.270793,4.7193,0,3.736702,25.594701,0.219849,27.742331,11.198255,11.316966,1.831442,49.465384,44.488296,7.289636,0,13.541658,12.446249,16.202603,43.328855,0.039995,0.070013,0,26.799431,10.168626,26.712554,18.0303,13.162059,7.225538,11.968012,0,0,0,9.340714,0.539115,0,0,0,19.773415,0.096544,14.946451,36.099541,53.801214,43.638988,34.637001,61.732293,36.63877,13.98674,17.968559,21.188524,55.972331,17.757826,23.65089,5.944656,0.646274,0.002018,0,13.471182,0.309344,18.795466,23.26083,18.81017,1.487093,23.916668,0.284654,0,0,0,0,0,0,0,0,0,15.884477,0.559275,5.695138,7.62024,2.80492,32.631393,63.241019,43.792081,49.414016,7.418336,33.532794,9.163492,0,0,0.055732,0,0,0,0,0,19.872919,22.528255,10.737438
3089,0,0,0,0,0,0,0,0,0,0,0,23.136896,8.009151,47.084876,29.777987,0.307576,0,0.740156,10.395164,0,27.396215,16.584599,10.062316,22.456787,23.134222,7.666487,0,3.382083,16.446501,3.162373,12.63184,0,8.477274,0,5.90291,0.352525,0,14.979202,2.260493,0,28.801008,15.630784,8.644738,12.637745,9.502034,13.155995,6.329917,0.413128,7.581493,0,32.705329,35.490525,25.446686,19.935334,2.155892,5.004265,31.404089,66.208052,23.1145,22.435738,45.243733,40.70459,23.924495,61.820973,34.390577,37.684013,29.122611,57.865185,52.493112,45.383187,25.085943,46.423962,43.245272,36.634506,19.101988,53.383119,27.619854,35.660213,26.226629,39.177843,42.889628,50.562565,42.090862,22.172162,47.6209,22.292703,17.375778,40.412483,27.811361,7.029406,3.274495,31.733366,14.845414,31.851398,12.643224,20.819359,16.867868,27.782918,17.298206,14.240069,11.8833,17.394275,0.1841,19.80637,39.386565,20.961169,56.055666,11.365802,40.43782,2.444169,18.252444,16.647519,8.780098,23.999664,27.765937,1.505955,17.65515,15.773994,0.485564,39.692044,3.541869,1.034106,19.258901,8.06593,41.62018,51.314436,28.120311,42.914129,11.662033,19.885864,2.20491,0.590835,12.938696,16.016738,10.015384,4.525433,3.490134,2.912014,12.28669,0,23.949942,39.794202,0.003835,13.118144,43.894894,29.733134,18.675454,15.099139,27.829375,18.727547,24.196312,5.972738,34.106015,19.523938,0.926458,14.972429,0,10.992163,0.646765,16.21037,2.317837,13.294409,44.203617,40.056373,17.377708,7.279601,18.030227,16.900287,9.816343,27.837924,30.841577,19.561215,40.441513,18.784406,0.907855,0,11.513954,20.400236,0,0,0,0,0,0,0,0,0,0,0,0,0,10.370791,0.316374,0,0,3.323091,18.481183,0,1.703552,17.648124,9.008325,18.595027,0,0,0,0,11.685527,20.522481,0,0.536877,10.162223,0.358985,0,0,13.170638,0,10.560143,0,0.030082,0,0,0
3090,78.37322,0,0,0,11.556553,41.186873,10.043371,0,0,0,0,0,45.998248,54.810842,62.345722,0,0,1.512555,0,19.699984,0,44.027661,5.408969,0,28.613626,19.96886,21.375323,40.410357,14.194874,15.680617,7.225248,6.146522,0,2.412388,8.663988,18.382284,37.715027,18.042665,0,0,4.424714,37.169458,17.429075,35.84434,7.708788,0,22.624011,25.37162,0,0.36907,35.528425,0.118703,23.615394,43.710884,0.602189,33.952396,14.846834,23.917787,37.155089,59.51105,30.190739,20.578769,13.669079,18.136466,24.256642,25.847585,62.200562,35.198876,31.036936,34.235014,3.816006,22.763198,52.130398,4.930518,47.133428,41.69237,17.309882,5.482552,35.753173,38.991059,36.357829,11.695279,33.68245,0,62.457405,23.290254,10.391746,6.74188,33.076929,36.641536,7.736205,32.175412,3.791134,13.553628,13.972507,16.532064,23.965579,78.687887,33.060088,38.060673,20.061686,12.884507,3.714979,20.894477,17.856543,25.969905,24.934156,23.167132,13.599375,47.671219,26.924686,66.127737,66.181686,19.014439,73.272907,65.01929,52.282925,28.051522,11.537323,26.159255,37.057305,41.941725,7.320673,14.387059,31.192303,20.716817,41.689263,19.967434,30.990464,32.616845,8.534572,49.087916,72.010818,24.366133,19.353512,45.299069,36.226031,32.44706,44.419687,40.702824,47.493313,28.997361,34.584473,17.610555,34.362079,2.609981,24.574064,18.331352,2.737921,16.38556,7.950293,0,28.2781,26.83218,51.116891,44.036495,39.197058,9.949351,15.637969,15.518363,0.975596,18.584523,16.256512,34.092926,51.189824,0.060519,0.971137,0.177863,19.619957,32.427342,18.298982,7.388655,0.06996,6.9291,26.891245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.579753,0,0,2.068237,11.300352,0,0,2.525184,21.172711,19.525866,27.992242,0,21.797225,0,15.565454,1.339351,0.383451,48.895681,8.581643,0.618429,0,3.048111,20.466681,0.375109,8.578261,0.043059,0,0,0.290702,45.596135,27.603376,0,0
3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.366311,7.950692,0,15.718005,5.500402,7.746363,18.525067,11.28982,11.089747,4.089662,11.047361,17.859326,21.380872,20.10179,2.149118,22.890543,3.071942,7.89029,14.696896,37.74474,19.346259,12.613719,18.279787,1.493088,26.298715,6.221334,4.099509,41.430155,10.406554,15.669247,30.632472,10.242415,1.068595,10.858841,56.255306,1.979609,24.633457,49.715031,42.047043,24.656316,37.196509,63.283432,30.374452,19.702149,34.359244,19.795092,42.464209,7.620964,25.315288,21.86072,34.487031,17.413769,34.145343,30.03405,28.509179,47.632869,33.341692,19.302046,15.658602,14.819589,46.110469,43.392252,12.642214,0,8.558166,37.075661,34.837762,49.484598,55.735953,13.336395,26.182811,22.774545,30.787697,14.943084,54.786813,25.67838,41.812874,7.709275,17.776127,67.659303,27.200053,58.157772,31.960791,28.403496,60.726075,26.076,17.819438,23.152186,25.06881,22.495912,0.490614,17.488944,56.169996,27.025114,13.197566,67.596117,55.000277,26.393807,13.24216,47.051766,0.08091,26.863244,0.562377,4.725133,28.366267,0,0,22.239738,22.233911,12.69238,66.906487,67.039407,43.692266,20.373799,11.449471,9.472422,18.17795,14.157568,0.248234,8.557662,0.537078,18.894178,0.453938,1.254518,45.923883,4.313974,0.071464,42.130795,34.49405,0,32.374854,25.320579,0,27.45401,32.406802,15.107262,5.029791,0,15.406967,4.26683,28.07583,0,0,15.252041,30.429117,14.528556,42.215237,7.687333,0,31.730823,0,30.895761,35.822645,27.236263,2.795523,14.637462,7.274675,20.328799,0,0.182328,0,0,0,0,0,0,0,0,0,0,26.033649,12.256748,24.213451,1.380682,0,11.841242,14.87337,37.258051,10.8485,0.817362,29.661753,27.777629,15.459205,5.754628,0.469888,6.627268,29.017489,15.094918,4.76026,0,0,0.033083,0.574246,4.569103,13.956827,21.188868,0.887103,0,0.937117,17.331586,0,0.523922,0,0,11.406567
3092,0,0,0.286229,0,0,0,0,0,0,0,31.351289,28.746647,0.231866,0,0,25.75417,30.038132,0,0,22.044058,18.917689,0.093501,13.653525,0.035012,0.122201,0,0,1.297051,16.406475,1.111285,22.919311,19.046038,51.559353,6.950879,9.645187,20.927505,20.857708,0,11.13314,9.159468,17.825105,28.075492,18.153917,43.049712,0,3.215378,23.01675,43.204339,0,20.075059,24.856855,19.158517,13.771736,12.139306,42.397988,27.443379,15.474096,13.773628,12.030943,14.677528,78.143745,1.774816,40.289417,20.15087,1.05654,64.508096,29.546268,9.299508,11.844907,33.511873,44.109352,6.982784,22.348614,10.199708,32.890977,58.129697,20.241745,18.094443,0.157734,11.498251,18.579699,28.201117,30.581998,21.625839,0,14.983982,44.272427,9.757824,14.509637,10.978066,12.802471,54.944704,29.20702,0.667505,3.958145,23.284317,20.958941,23.385371,11.897217,30.798854,1.566096,0.077782,35.930731,53.28582,13.348038,6.760124,52.429258,13.265277,26.365018,2.217501,2.620999,18.894879,6.426872,10.499548,16.654844,36.617242,17.240644,4.722884,36.825775,58.278995,3.421458,18.114622,12.467223,8.413368,33.201099,15.455499,0.005011,0,19.624692,39.723079,47.629333,12.300924,0,38.205484,0.080118,1.149372,27.945386,38.339361,22.455272,10.134263,40.145895,11.004875,5.08772,0,0,0,34.136903,17.839119,4.773427,15.18595,55.33147,24.288266,17.580781,0.698043,0,0,0,17.364045,51.809214,5.342944,28.90317,25.015698,49.48514,16.845977,4.650863,10.959567,0,3.966227,0,24.424186,32.515333,43.557223,15.348244,27.895265,9.988011,0,0,0,1.379191,3.655522,0,0,0,10.032507,17.106838,0.13261,0.271831,7.687105,11.622083,11.904481,23.763064,9.74217,23.517736,6.441098,26.127351,16.219164,8.677265,4.602737,7.489813,33.059552,0,3.692715,9.592497,0,0,0,17.024216,8.834806,19.115498,15.445286,24.353983,16.265264,6.883331,29.288865,6.407351,0,0,0.119611,17.645861,2.514642,14.800289,1.109608
3093,9.940368,0,0,0,0,0,24.137865,0.300465,0,0,2.575673,9.691085,16.101968,0.963564,0,6.213277,14.989826,0,1.387116,0,0,0,1.428981,24.913422,15.443349,0,0,7.043028,0.018909,29.585849,13.134672,12.76278,9.098678,3.174467,0.198099,8.821436,8.937693,5.433339,0.665331,3.529814,0.232232,0.15166,8.17452,0.06344,16.142742,0.441247,1.855358,6.784849,17.654172,4.001175,1.031243,4.52959,7.435913,13.648986,12.182196,1.27553,9.634606,19.921123,11.796842,43.956549,23.572582,16.545584,23.75754,33.526632,16.940425,54.164447,18.423076,20.289051,45.045003,29.486057,33.369282,30.70749,11.226894,20.413434,26.719406,30.330487,58.080777,25.173118,14.41324,24.03952,24.54299,15.685912,3.416615,7.618373,6.162638,0,15.16854,12.560172,32.795154,25.462377,11.302098,16.174049,37.59804,17.136302,4.35312,1.238299,17.489672,25.382047,13.335657,9.948968,9.684779,18.727624,21.035988,0.524306,12.195974,12.962042,12.284194,18.683444,26.123925,4.012958,0.02671,30.880847,8.063819,30.278021,0.954016,12.081794,26.694553,10.81236,0,10.436721,12.974674,33.240646,1.458574,3.696866,26.061404,13.543433,22.282833,18.574207,21.431337,34.338977,26.97409,15.640531,5.895917,26.770032,9.734129,12.166089,26.925072,1.769199,12.456953,13.583683,5.998137,11.916297,13.420028,11.314058,4.341605,2.011963,0,0,0,46.631368,0,22.165953,14.759168,15.16657,40.976154,7.863268,22.320728,9.147663,17.832254,14.028061,9.05564,38.293204,44.070767,33.318155,76.737655,69.961721,11.15394,22.83165,19.906161,0,0,0,0,0,0,0,0,0,10.831069,17.712977,20.579891,14.355518,7.913915,35.057602,33.049137,40.391567,15.71366,26.119139,1.250227,0.147779,0.819809,0,0,0,0.003577,0,15.929912,35.75257,16.492774,8.6849,26.942997,0,6.507533,20.577298,21.380363,0.434064,23.165642,0,19.575448,11.020402,0.3718,0,0,0,14.187758,0,0.691312,20.923076,10.654335,16.110797,0.290726,0
3094,52.590945,12.405281,0,32.704927,32.593815,0,30.461205,16.085732,0,0,0,0,0,37.225754,0,41.738089,0,28.459966,0.34972,0,0,0,0,15.69037,0,15.411857,1.013097,0,0,0,0,0,18.350148,0,0,0.662934,0,0,16.997184,19.18812,0,11.559235,32.923481,25.110685,0,0,16.691341,0,0,18.416195,0,31.878013,0,21.544902,45.222808,13.004258,11.573949,29.824822,27.002857,55.728638,16.488191,15.976236,35.224001,17.673999,13.494663,14.50659,59.406503,4.091153,25.410581,14.039988,13.74699,46.643686,17.797688,7.545019,44.065394,37.970573,6.737508,35.760109,39.866397,0,14.668261,29.607529,10.459125,11.145791,12.188504,13.117818,73.422655,13.55729,44.893808,11.071323,41.263715,35.347557,35.921152,55.2612,16.89147,31.43397,12.311342,35.551135,42.384175,26.8164,17.806294,12.109528,15.409557,41.135323,0.650069,0.17409,15.384839,2.467055,51.271718,0.463828,34.489261,67.775109,18.682356,25.4817,9.81106,0.067978,0,0,12.413604,22.77671,38.623581,9.929322,0,0,24.337665,41.458491,8.602326,6.778309,20.131222,35.00599,0,0,30.730746,1.018506,17.798567,8.077999,0,0.090449,17.791045,21.083694,0,0,5.736023,12.156831,0.129768,19.506755,0,0,0,0,0.480641,0,0,0,18.563097,0,0,0,0,0.159765,0,22.375545,19.928084,0,33.527364,0,0,0,17.968458,18.377198,15.468546,0,0.004622,0,0,0,55.071092,28.859673,2.776188,9.866192,39.984979,37.476819,26.039667,0,0,28.547309,0,0,0,26.416018,0,0,23.167542,19.815705,0.84171,17.735533,38.024296,0.66124,28.539281,1.070312,16.822972,9.177154,15.422249,22.687707,22.483819,34.333125,0.006098,0,0.467121,0,13.620596,18.702871,0,23.401388,0,29.931258,0,0,0,0.33477,0,0
